date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,5.827000141143799,2.009000062942505,1.5989999771118164,0.4620000123977661,4.203000068664552,1.3400000333786009,30.29849663267407
2016-07-01 00:15:00,5.760000228881836,2.075999975204468,1.4919999837875366,0.4259999990463257,4.263999938964844,1.4010000228881836,30.22753746150639
2016-07-01 00:30:00,5.760000228881836,1.9420000314712524,1.4919999837875366,0.3910000026226044,4.234000205993652,1.309999942779541,29.80558026980775
2016-07-01 00:45:00,5.760000228881836,1.9420000314712524,1.4919999837875366,0.4259999990463257,4.234000205993652,1.309999942779541,26.780622297433005
2016-07-01 01:00:00,5.692999839782715,2.075999975204468,1.4919999837875366,0.4259999990463257,4.142000198364259,1.371000051498413,27.55466392368904
2016-07-01 01:15:00,5.492000102996826,1.9420000314712524,1.4570000171661377,0.3910000026226044,4.111999988555908,1.2790000438690186,27.484703540065883
2016-07-01 01:30:00,5.357999801635742,1.875,1.350000023841858,0.3549999892711639,3.928999900817871,1.3400000333786009,27.413745316616676
2016-07-01 01:45:00,5.1570000648498535,1.807999968528748,1.350000023841858,0.3199999928474426,3.806999921798706,1.2790000438690186,26.851785606002306
2016-07-01 02:00:00,5.1570000648498535,1.741000056266785,1.2790000438690186,0.3549999892711639,3.776999950408936,1.218000054359436,27.554826767545805
2016-07-01 02:15:00,5.1570000648498535,1.807999968528748,1.350000023841858,0.4259999990463257,3.776999950408936,1.187999963760376,27.27386627201086
2016-07-01 02:30:00,5.1570000648498535,1.807999968528748,1.315000057220459,0.3910000026226044,3.776999950408936,1.2489999532699585,27.624905169741613
2016-07-01 02:45:00,5.1570000648498535,1.9420000314712524,1.350000023841858,0.4259999990463257,3.806999921798706,1.2790000438690186,26.780943710855304
2016-07-01 03:00:00,5.090000152587892,1.9420000314712524,1.2790000438690186,0.3910000026226044,3.806999921798706,1.2790000438690186,24.811981497242865
2016-07-01 03:15:00,5.223999977111816,2.009000062942505,1.4570000171661377,0.5329999923706055,3.806999921798706,1.2489999532699585,24.319018260121076
2016-07-01 03:30:00,5.290999889373778,1.807999968528748,1.4570000171661377,0.4259999990463257,3.776999950408936,1.218000054359436,23.33405347785051
2016-07-01 03:45:00,5.357999801635742,1.9420000314712524,1.4919999837875366,0.4620000123977661,3.806999921798706,1.309999942779541,21.294087305934283
2016-07-01 04:00:00,5.357999801635742,1.9420000314712524,1.4919999837875366,0.4620000123977661,3.868000030517578,1.2790000438690186,21.716121725551645
2016-07-01 04:15:00,5.492000102996826,2.009000062942505,1.4919999837875366,0.4620000123977661,3.928999900817871,1.3400000333786009,21.224153356441413
2016-07-01 04:30:00,5.492000102996826,1.9420000314712524,1.4919999837875366,0.4259999990463257,3.928999900817871,1.3400000333786009,22.560184575978262
2016-07-01 04:45:00,5.492000102996826,2.075999975204468,1.4919999837875366,0.4970000088214874,3.990000009536743,1.309999942779541,20.80221441958363
2016-07-01 05:00:00,5.625999927520752,2.1429998874664307,1.5279999971389768,0.5329999923706055,4.051000118255615,1.371000051498413,20.942241490479855
2016-07-01 05:15:00,5.960999965667725,2.344000101089477,1.6699999570846558,0.6039999723434448,4.234000205993652,1.4919999837875366,20.591267717131977
2016-07-01 05:30:00,6.162000179290772,2.4110000133514404,1.7769999504089355,0.6039999723434448,4.324999809265137,1.5230000019073486,20.94229200616758
2016-07-01 05:45:00,6.63100004196167,2.477999925613404,1.9900000095367432,0.7459999918937683,4.6599998474121085,1.6749999523162842,20.94231496174673
2016-07-01 06:00:00,7.166999816894531,2.9470000267028813,2.131999969482422,0.7820000052452087,5.026000022888184,1.8580000400543213,22.56033659622761
2016-07-01 06:15:00,7.501999855041504,3.2149999141693115,2.2390000820159908,0.8880000114440918,5.329999923706055,1.9800000190734863,23.616356814814267
2016-07-01 06:30:00,7.703000068664551,3.3489999771118164,2.486999988555908,1.031000018119812,5.269000053405762,1.919000029563904,24.1083769649726
2016-07-01 06:45:00,7.434999942779541,3.1480000019073486,2.309999942779541,0.9589999914169312,5.056000232696533,1.888000011444092,22.91239487245819
2016-07-01 07:00:00,7.434999942779541,3.282000064849853,2.309999942779541,1.031000018119812,5.086999893188477,2.2239999771118164,22.912413542764916
2016-07-01 07:15:00,7.636000156402588,3.282000064849853,2.2739999294281006,1.065999984741211,5.329999923706055,2.0710000991821294,23.54543361232194
2016-07-01 07:30:00,7.636000156402588,3.41599988937378,2.309999942779541,1.1019999980926514,5.269000053405762,1.919000029563904,23.616451979852666
2016-07-01 07:45:00,7.568999767303468,3.282000064849853,2.309999942779541,1.065999984741211,5.238999843597412,1.919000029563904,23.75647343854938
2016-07-01 08:00:00,5.559000015258789,3.013999938964844,2.45199990272522,1.1729999780654907,2.9549999237060547,1.4320000410079956,21.435494003470023
2016-07-01 08:15:00,5.223999977111816,2.880000114440918,2.38100004196167,1.1729999780654907,2.8020000457763667,1.4010000228881836,21.85751854791521
